Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue
Sodapop,1185732,11/1/2022,1,Midwest,Nebraska,Powerade,$0.45 ,"1,250",$562.50 
Sodapop,1185732,11/1/2022,1,Midwest,Nebraska,Dasani Water,$0.35 ,"2,250",$787.50 
Sodapop,1185732,11/2/2022,1,Midwest,Nebraska,Coca-Cola,$0.35 ,"4,750","$1,662.50 "
Sodapop,1185732,11/2/2022,1,Midwest,Nebraska,Diet Coke,$0.35 ,"1,250",$437.50 
Sodapop,1185732,11/2/2022,1,Midwest,Nebraska,Sprite,$0.25 ,"1,750",$437.50 
Sodapop,1185732,11/2/2022,1,Midwest,Nebraska,Fanta,$0.30 ,500,$150.00 
Sodapop,1185732,11/2/2022,1,Midwest,Nebraska,Powerade,$0.45 ,"1,250",$562.50 
Sodapop,1185732,11/2/2022,1,Midwest,Nebraska,Dasani Water,$0.35 ,"2,000",$700.00 
Sodapop,1185732,10/3/2022,1,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,200","$1,680.00 "
Sodapop,1185732,10/3/2022,1,Midwest,Nebraska,Diet Coke,$0.40 ,"1,000",$400.00 
Sodapop,1185732,10/3/2022,1,Midwest,Nebraska,Sprite,$0.30 ,"1,500",$450.00 
Sodapop,1185732,10/3/2022,1,Midwest,Nebraska,Fanta,$0.35 ,0,$0.00 
Sodapop,1185732,10/3/2022,1,Midwest,Nebraska,Powerade,$0.50 ,500,$250.00 
Sodapop,1185732,10/3/2022,1,Midwest,Nebraska,Dasani Water,$0.40 ,"1,500",$600.00 
Sodapop,1185732,11/4/2022,1,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,750","$1,500.00 "
Sodapop,1185732,11/4/2022,1,Midwest,Nebraska,Diet Coke,$0.35 ,750,$262.50 
Sodapop,1185732,11/4/2022,1,Midwest,Nebraska,Sprite,$0.25 ,750,$187.50 
Sodapop,1185732,11/4/2022,1,Midwest,Nebraska,Fanta,$0.30 ,0,$0.00 
Sodapop,1185732,11/4/2022,1,Midwest,Nebraska,Powerade,$0.45 ,250,$112.50 
Sodapop,1185732,11/4/2022,1,Midwest,Nebraska,Dasani Water,$0.35 ,"1,500",$525.00 
Sodapop,1185732,12/5/2022,1,Midwest,Nebraska,Coca-Cola,$0.45 ,"4,200","$1,890.00 "
Sodapop,1185732,12/5/2022,1,Midwest,Nebraska,Diet Coke,$0.40 ,"1,250",$500.00 
Sodapop,1185732,12/5/2022,1,Midwest,Nebraska,Sprite,$0.35 ,"1,000",$350.00 
Sodapop,1185732,12/5/2022,1,Midwest,Nebraska,Fanta,$0.35 ,250,$87.50 
Sodapop,1185732,12/5/2022,1,Midwest,Nebraska,Powerade,$0.50 ,500,$250.00 
Sodapop,1185732,12/5/2022,1,Midwest,Nebraska,Dasani Water,$0.55 ,"1,500",$825.00 
Sodapop,1185732,11/6/2022,1,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,000","$1,600.00 "
Sodapop,1185732,11/6/2022,1,Midwest,Nebraska,Diet Coke,$0.35 ,"1,500",$525.00 
Sodapop,1185732,11/6/2022,1,Midwest,Nebraska,Sprite,$0.30 ,"1,750",$525.00 
Sodapop,1185732,11/6/2022,1,Midwest,Nebraska,Fanta,$0.30 ,"1,500",$450.00 
Sodapop,1185732,11/6/2022,1,Midwest,Nebraska,Powerade,$0.45 ,"1,500",$675.00 
Sodapop,1185732,11/6/2022,1,Midwest,Nebraska,Dasani Water,$0.50 ,"3,250","$1,625.00 "
Sodapop,1185732,10/7/2022,1,Midwest,Nebraska,Coca-Cola,$0.45 ,"5,500","$2,475.00 "
Sodapop,1185732,10/7/2022,1,Midwest,Nebraska,Diet Coke,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,10/7/2022,1,Midwest,Nebraska,Sprite,$0.35 ,"2,250",$787.50 
Sodapop,1185732,10/7/2022,1,Midwest,Nebraska,Fanta,$0.35 ,"1,750",$612.50 
Sodapop,1185732,10/7/2022,1,Midwest,Nebraska,Powerade,$0.45 ,"1,750",$787.50 
Sodapop,1185732,10/7/2022,1,Midwest,Nebraska,Dasani Water,$0.50 ,"3,500","$1,750.00 "
Sodapop,1185732,11/8/2022,1,Midwest,Nebraska,Coca-Cola,$0.45 ,"5,000","$2,250.00 "
Sodapop,1185732,11/8/2022,1,Midwest,Nebraska,Diet Coke,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,11/8/2022,1,Midwest,Nebraska,Sprite,$0.40 ,"2,000",$800.00 
Sodapop,1185732,11/8/2022,1,Midwest,Nebraska,Fanta,$0.30 ,"1,250",$375.00 
Sodapop,1185732,11/8/2022,1,Midwest,Nebraska,Powerade,$0.40 ,"1,000",$400.00 
Sodapop,1185732,11/8/2022,1,Midwest,Nebraska,Dasani Water,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,12/9/2022,1,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,000","$1,600.00 "
Sodapop,1185732,12/9/2022,1,Midwest,Nebraska,Diet Coke,$0.35 ,"2,000",$700.00 
Sodapop,1185732,12/9/2022,1,Midwest,Nebraska,Sprite,$0.20 ,"1,000",$200.00 
Sodapop,1185732,12/9/2022,1,Midwest,Nebraska,Fanta,$0.20 ,750,$150.00 
Sodapop,1185732,12/9/2022,1,Midwest,Nebraska,Powerade,$0.30 ,750,$225.00 
Sodapop,1185732,12/9/2022,1,Midwest,Nebraska,Dasani Water,$0.35 ,"1,500",$525.00 
Sodapop,1185732,11/10/2022,1,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,250","$1,300.00 "
Sodapop,1185732,11/10/2022,1,Midwest,Nebraska,Diet Coke,$0.30 ,"1,500",$450.00 
Sodapop,1185732,11/10/2022,1,Midwest,Nebraska,Sprite,$0.30 ,500,$150.00 
Sodapop,1185732,11/10/2022,1,Midwest,Nebraska,Fanta,$0.30 ,250,$75.00 
Sodapop,1185732,11/10/2022,1,Midwest,Nebraska,Powerade,$0.40 ,250,$100.00 
Sodapop,1185732,11/10/2022,1,Midwest,Nebraska,Dasani Water,$0.45 ,"1,500",$675.00 
Sodapop,1185732,11/11/2022,1,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,11/11/2022,1,Midwest,Nebraska,Diet Coke,$0.30 ,"1,500",$450.00 
Sodapop,1185732,11/11/2022,1,Midwest,Nebraska,Sprite,$0.30 ,950,$285.00 
Sodapop,1185732,11/11/2022,1,Midwest,Nebraska,Fanta,$0.30 ,"1,250",$375.00 
Sodapop,1185732,11/11/2022,1,Midwest,Nebraska,Powerade,$0.50 ,"1,000",$500.00 
Sodapop,1185732,11/11/2022,1,Midwest,Nebraska,Dasani Water,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,10/12/2022,1,Midwest,Nebraska,Coca-Cola,$0.50 ,"4,500","$2,250.00 "
Sodapop,1185732,10/12/2022,1,Midwest,Nebraska,Diet Coke,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,10/12/2022,1,Midwest,Nebraska,Sprite,$0.40 ,"2,000",$800.00 
Sodapop,1185732,10/12/2022,1,Midwest,Nebraska,Fanta,$0.40 ,"1,500",$600.00 
Sodapop,1185732,10/12/2022,1,Midwest,Nebraska,Powerade,$0.50 ,"1,500",$750.00 
Sodapop,1185732,10/12/2022,1,Midwest,Nebraska,Dasani Water,$0.55 ,"2,500","$1,375.00 "
BevCo,1197831,2/1/2022,1,South,Alabama,Coca-Cola,$0.20 ,"6,750","$1,350.00 "
BevCo,1197831,2/1/2022,1,South,Alabama,Diet Coke,$0.30 ,"6,750","$2,025.00 "
BevCo,1197831,2/1/2022,1,South,Alabama,Sprite,$0.30 ,"4,750","$1,425.00 "
BevCo,1197831,2/1/2022,1,South,Alabama,Fanta,$0.35 ,"4,750","$1,662.50 "
BevCo,1197831,2/1/2022,1,South,Alabama,Powerade,$0.40 ,"3,250","$1,300.00 "
BevCo,1197831,2/1/2022,1,South,Alabama,Dasani Water,$0.35 ,"4,750","$1,662.50 "
BevCo,1197831,1/2/2022,1,South,Alabama,Coca-Cola,$0.25 ,"6,250","$1,562.50 "
BevCo,1197831,1/2/2022,1,South,Alabama,Diet Coke,$0.35 ,"6,000","$2,100.00 "
BevCo,1197831,1/2/2022,1,South,Alabama,Sprite,$0.35 ,"4,250","$1,487.50 "
BevCo,1197831,1/2/2022,1,South,Alabama,Fanta,$0.35 ,"3,750","$1,312.50 "
BevCo,1197831,1/2/2022,1,South,Alabama,Powerade,$0.40 ,"2,500","$1,000.00 "
BevCo,1197831,1/2/2022,1,South,Alabama,Dasani Water,$0.35 ,"4,500","$1,575.00 "
BevCo,1197831,3/3/2022,1,South,Alabama,Coca-Cola,$0.30 ,"6,250","$1,875.00 "
BevCo,1197831,3/3/2022,1,South,Alabama,Diet Coke,$0.40 ,"6,250","$2,500.00 "
BevCo,1197831,3/3/2022,1,South,Alabama,Sprite,$0.30 ,"4,500","$1,350.00 "
BevCo,1197831,3/3/2022,1,South,Alabama,Fanta,$0.35 ,"3,500","$1,225.00 "
BevCo,1197831,3/3/2022,1,South,Alabama,Powerade,$0.40 ,"2,500","$1,000.00 "
BevCo,1197831,3/3/2022,1,South,Alabama,Dasani Water,$0.35 ,"4,000","$1,400.00 "
BevCo,1197831,2/4/2022,1,South,Alabama,Coca-Cola,$0.20 ,"6,500","$1,300.00 "
BevCo,1197831,2/4/2022,1,South,Alabama,Diet Coke,$0.20 ,"6,500","$1,300.00 "
BevCo,1197831,2/4/2022,1,South,Alabama,Sprite,$0.15 ,"4,750",$712.50 
BevCo,1197831,2/4/2022,1,South,Alabama,Fanta,$0.20 ,"3,750",$750.00 
BevCo,1197831,2/4/2022,1,South,Alabama,Powerade,$0.25 ,"2,750",$687.50 
BevCo,1197831,2/4/2022,1,South,Alabama,Dasani Water,$0.20 ,"5,500","$1,100.00 "
BevCo,1197831,2/5/2022,1,South,Alabama,Coca-Cola,$0.10 ,"7,000",$700.00 
BevCo,1197831,2/5/2022,1,South,Alabama,Diet Coke,$0.20 ,"7,250","$1,450.00 "
BevCo,1197831,2/5/2022,1,South,Alabama,Sprite,$0.15 ,"5,750",$862.50 
BevCo,1197831,2/5/2022,1,South,Alabama,Fanta,$0.35 ,"5,000","$1,750.00 "
BevCo,1197831,2/5/2022,1,South,Alabama,Powerade,$0.50 ,"4,000","$2,000.00 "
BevCo,1197831,2/5/2022,1,South,Alabama,Dasani Water,$0.45 ,"7,500","$3,375.00 "
BevCo,1197831,1/6/2022,1,South,Alabama,Coca-Cola,$0.45 ,"7,500","$3,375.00 "
BevCo,1197831,1/6/2022,1,South,Alabama,Diet Coke,$0.50 ,"7,500","$3,750.00 "
BevCo,1197831,1/6/2022,1,South,Alabama,Sprite,$0.45 ,"6,500","$2,925.00 "
BevCo,1197831,1/6/2022,1,South,Alabama,Fanta,$0.45 ,"6,000","$2,700.00 "
BevCo,1197831,1/6/2022,1,South,Alabama,Powerade,$0.50 ,"5,000","$2,500.00 "
BevCo,1197831,1/6/2022,1,South,Alabama,Dasani Water,$0.55 ,"8,750","$4,812.50 "
BevCo,1197831,3/7/2022,1,South,Alabama,Coca-Cola,$0.45 ,"8,250","$3,712.50 "
BevCo,1197831,3/7/2022,1,South,Alabama,Diet Coke,$0.50 ,"8,250","$4,125.00 "
BevCo,1197831,3/7/2022,1,South,Alabama,Sprite,$0.45 ,"9,750","$4,387.50 "
BevCo,1197831,3/7/2022,1,South,Alabama,Fanta,$0.45 ,"5,750","$2,587.50 "
BevCo,1197831,3/7/2022,1,South,Alabama,Powerade,$0.50 ,"5,250","$2,625.00 "
BevCo,1197831,3/7/2022,1,South,Alabama,Dasani Water,$0.60 ,"8,000","$4,800.00 "
BevCo,1197831,5/8/2022,1,South,Alabama,Coca-Cola,$0.40 ,"7,500","$3,000.00 "
BevCo,1197831,5/8/2022,1,South,Alabama,Diet Coke,$0.55 ,"7,500","$4,125.00 "
BevCo,1197831,5/8/2022,1,South,Alabama,Sprite,$0.55 ,"9,250","$5,087.50 "
BevCo,1197831,5/8/2022,1,South,Alabama,Fanta,$0.50 ,"4,250","$2,125.00 "
BevCo,1197831,5/8/2022,1,South,Alabama,Powerade,$0.55 ,"4,250","$2,337.50 "
BevCo,1197831,5/8/2022,1,South,Alabama,Dasani Water,$0.60 ,"6,750","$4,050.00 "
BevCo,1197831,2/9/2022,1,South,Alabama,Coca-Cola,$0.55 ,"6,250","$3,437.50 "
BevCo,1197831,2/9/2022,1,South,Alabama,Diet Coke,$0.55 ,"5,750","$3,162.50 "
BevCo,1197831,2/9/2022,1,South,Alabama,Sprite,$0.60 ,"6,250","$3,750.00 "
BevCo,1197831,2/9/2022,1,South,Alabama,Fanta,$0.60 ,"3,500","$2,100.00 "
BevCo,1197831,2/9/2022,1,South,Alabama,Powerade,$0.45 ,"3,500","$1,575.00 "
BevCo,1197831,2/9/2022,1,South,Alabama,Dasani Water,$0.40 ,"5,750","$2,300.00 "
BevCo,1197831,1/10/2022,1,South,Alabama,Coca-Cola,$0.30 ,"5,250","$1,575.00 "
BevCo,1197831,1/10/2022,1,South,Alabama,Diet Coke,$0.30 ,"5,250","$1,575.00 "
BevCo,1197831,1/10/2022,1,South,Alabama,Sprite,$0.35 ,"4,750","$1,662.50 "
BevCo,1197831,1/10/2022,1,South,Alabama,Fanta,$0.35 ,"3,250","$1,137.50 "
BevCo,1197831,1/10/2022,1,South,Alabama,Powerade,$0.30 ,"3,000",$900.00 
BevCo,1197831,1/10/2022,1,South,Alabama,Dasani Water,$0.40 ,"4,750","$1,900.00 "
BevCo,1197831,2/11/2022,1,South,Alabama,Coca-Cola,$0.20 ,"6,250","$1,250.00 "
BevCo,1197831,2/11/2022,1,South,Alabama,Diet Coke,$0.20 ,"6,250","$1,250.00 "
BevCo,1197831,2/11/2022,1,South,Alabama,Sprite,$0.45 ,"5,750","$2,587.50 "
BevCo,1197831,2/11/2022,1,South,Alabama,Fanta,$0.45 ,"4,500","$2,025.00 "
BevCo,1197831,2/11/2022,1,South,Alabama,Powerade,$0.50 ,"4,250","$2,125.00 "
BevCo,1197831,2/11/2022,1,South,Alabama,Dasani Water,$0.60 ,"6,250","$3,750.00 "
BevCo,1197831,1/12/2022,1,South,Alabama,Coca-Cola,$0.60 ,"7,750","$4,650.00 "
BevCo,1197831,1/12/2022,1,South,Alabama,Diet Coke,$0.60 ,"7,750","$4,650.00 "
BevCo,1197831,1/12/2022,1,South,Alabama,Sprite,$0.65 ,"7,000","$4,550.00 "
BevCo,1197831,1/12/2022,1,South,Alabama,Fanta,$0.65 ,"5,500","$3,575.00 "
BevCo,1197831,1/12/2022,1,South,Alabama,Powerade,$0.60 ,"5,000","$3,000.00 "
BevCo,1197831,1/12/2022,1,South,Alabama,Dasani Water,$0.70 ,"7,500","$5,250.00 "
Sodapop,1185732,21/1/2022,1,Northeast,Maine,Coca-Cola,$0.40 ,"4,500","$1,800.00 "
Sodapop,1185732,21/1/2022,1,Northeast,Maine,Diet Coke,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,21/1/2022,1,Northeast,Maine,Sprite,$0.30 ,"2,500",$750.00 
Sodapop,1185732,21/1/2022,1,Northeast,Maine,Fanta,$0.35 ,"1,000",$350.00 
Sodapop,1185732,21/1/2022,1,Northeast,Maine,Powerade,$0.50 ,"1,500",$750.00 
Sodapop,1185732,21/1/2022,1,Northeast,Maine,Dasani Water,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,19/2/2022,1,Northeast,Maine,Coca-Cola,$0.40 ,"5,000","$2,000.00 "
Sodapop,1185732,19/2/2022,1,Northeast,Maine,Diet Coke,$0.40 ,"1,500",$600.00 
Sodapop,1185732,19/2/2022,1,Northeast,Maine,Sprite,$0.30 ,"2,000",$600.00 
Sodapop,1185732,19/2/2022,1,Northeast,Maine,Fanta,$0.35 ,750,$262.50 
Sodapop,1185732,19/2/2022,1,Northeast,Maine,Powerade,$0.50 ,"1,500",$750.00 
Sodapop,1185732,19/2/2022,1,Northeast,Maine,Dasani Water,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,17/3/2022,1,Northeast,Maine,Coca-Cola,$0.40 ,"4,700","$1,880.00 "
Sodapop,1185732,17/3/2022,1,Northeast,Maine,Diet Coke,$0.40 ,"1,750",$700.00 
Sodapop,1185732,17/3/2022,1,Northeast,Maine,Sprite,$0.30 ,"2,000",$600.00 
Sodapop,1185732,17/3/2022,1,Northeast,Maine,Fanta,$0.35 ,500,$175.00 
Sodapop,1185732,17/3/2022,1,Northeast,Maine,Powerade,$0.50 ,"1,000",$500.00 
Sodapop,1185732,17/3/2022,1,Northeast,Maine,Dasani Water,$0.40 ,"2,000",$800.00 
Sodapop,1185732,18/4/2022,1,Northeast,Maine,Coca-Cola,$0.40 ,"4,500","$1,800.00 "
Sodapop,1185732,18/4/2022,1,Northeast,Maine,Diet Coke,$0.40 ,"1,500",$600.00 
Sodapop,1185732,18/4/2022,1,Northeast,Maine,Sprite,$0.30 ,"1,500",$450.00 
Sodapop,1185732,18/4/2022,1,Northeast,Maine,Fanta,$0.35 ,750,$262.50 
Sodapop,1185732,18/4/2022,1,Northeast,Maine,Powerade,$0.50 ,750,$375.00 
Sodapop,1185732,18/4/2022,1,Northeast,Maine,Dasani Water,$0.40 ,"2,250",$900.00 
Sodapop,1185732,17/5/2022,1,Northeast,Maine,Coca-Cola,$0.55 ,"4,950","$2,722.50 "
Sodapop,1185732,17/5/2022,1,Northeast,Maine,Diet Coke,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,17/5/2022,1,Northeast,Maine,Sprite,$0.45 ,"1,750",$787.50 
Sodapop,1185732,17/5/2022,1,Northeast,Maine,Fanta,$0.45 ,"1,250",$562.50 
Sodapop,1185732,17/5/2022,1,Northeast,Maine,Powerade,$0.55 ,"1,500",$825.00 
Sodapop,1185732,17/5/2022,1,Northeast,Maine,Dasani Water,$0.60 ,"2,750","$1,650.00 "
Sodapop,1185732,19/6/2022,1,Northeast,Maine,Coca-Cola,$0.55 ,"5,250","$2,887.50 "
Sodapop,1185732,19/6/2022,1,Northeast,Maine,Diet Coke,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,19/6/2022,1,Northeast,Maine,Sprite,$0.45 ,"2,000",$900.00 
Sodapop,1185732,19/6/2022,1,Northeast,Maine,Fanta,$0.45 ,"1,750",$787.50 
Sodapop,1185732,19/6/2022,1,Northeast,Maine,Powerade,$0.55 ,"1,750",$962.50 
Sodapop,1185732,19/6/2022,1,Northeast,Maine,Dasani Water,$0.60 ,"3,250","$1,950.00 "
Sodapop,1185732,17/7/2022,1,Northeast,Maine,Coca-Cola,$0.55 ,"5,500","$3,025.00 "
Sodapop,1185732,17/7/2022,1,Northeast,Maine,Diet Coke,$0.50 ,"3,000","$1,500.00 "
Sodapop,1185732,17/7/2022,1,Northeast,Maine,Sprite,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,17/7/2022,1,Northeast,Maine,Fanta,$0.45 ,"1,750",$787.50 
Sodapop,1185732,17/7/2022,1,Northeast,Maine,Powerade,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,17/7/2022,1,Northeast,Maine,Dasani Water,$0.60 ,"3,750","$2,250.00 "
Sodapop,1185732,18/8/2022,1,Northeast,Maine,Coca-Cola,$0.55 ,"5,250","$2,887.50 "
Sodapop,1185732,18/8/2022,1,Northeast,Maine,Diet Coke,$0.50 ,"3,000","$1,500.00 "
Sodapop,1185732,18/8/2022,1,Northeast,Maine,Sprite,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,18/8/2022,1,Northeast,Maine,Fanta,$0.45 ,"1,750",$787.50 
Sodapop,1185732,18/8/2022,1,Northeast,Maine,Powerade,$0.55 ,"1,500",$825.00 
Sodapop,1185732,18/8/2022,1,Northeast,Maine,Dasani Water,$0.60 ,"3,250","$1,950.00 "
Sodapop,1185732,17/9/2022,1,Northeast,Maine,Coca-Cola,$0.55 ,"4,500","$2,475.00 "
Sodapop,1185732,17/9/2022,1,Northeast,Maine,Diet Coke,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,17/9/2022,1,Northeast,Maine,Sprite,$0.45 ,"1,500",$675.00 
Sodapop,1185732,17/9/2022,1,Northeast,Maine,Fanta,$0.45 ,"1,250",$562.50 
Sodapop,1185732,17/9/2022,1,Northeast,Maine,Powerade,$0.55 ,"1,250",$687.50 
Sodapop,1185732,17/9/2022,1,Northeast,Maine,Dasani Water,$0.60 ,"2,250","$1,350.00 "
Sodapop,1185732,19/10/2022,1,Northeast,Maine,Coca-Cola,$0.60 ,"4,000","$2,400.00 "
Sodapop,1185732,19/10/2022,1,Northeast,Maine,Diet Coke,$0.55 ,"2,250","$1,237.50 "
Sodapop,1185732,19/10/2022,1,Northeast,Maine,Sprite,$0.55 ,"1,250",$687.50 
Sodapop,1185732,19/10/2022,1,Northeast,Maine,Fanta,$0.55 ,"1,000",$550.00 
Sodapop,1185732,19/10/2022,1,Northeast,Maine,Powerade,$0.65 ,"1,000",$650.00 
Sodapop,1185732,19/10/2022,1,Northeast,Maine,Dasani Water,$0.70 ,"2,250","$1,575.00 "
Sodapop,1185732,18/11/2022,1,Northeast,Maine,Coca-Cola,$0.65 ,"3,750","$2,437.50 "
Sodapop,1185732,18/11/2022,1,Northeast,Maine,Diet Coke,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,18/11/2022,1,Northeast,Maine,Sprite,$0.55 ,"1,950","$1,072.50 "
Sodapop,1185732,18/11/2022,1,Northeast,Maine,Fanta,$0.55 ,"1,750",$962.50 
Sodapop,1185732,18/11/2022,1,Northeast,Maine,Powerade,$0.65 ,"1,500",$975.00 
Sodapop,1185732,18/11/2022,1,Northeast,Maine,Dasani Water,$0.70 ,"2,500","$1,750.00 "
Sodapop,1185732,17/12/2022,1,Northeast,Maine,Coca-Cola,$0.65 ,"4,750","$3,087.50 "
Sodapop,1185732,17/12/2022,1,Northeast,Maine,Diet Coke,$0.55 ,"2,750","$1,512.50 "
Sodapop,1185732,17/12/2022,1,Northeast,Maine,Sprite,$0.55 ,"2,500","$1,375.00 "
Sodapop,1185732,17/12/2022,1,Northeast,Maine,Fanta,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,17/12/2022,1,Northeast,Maine,Powerade,$0.65 ,"2,000","$1,300.00 "
Sodapop,1185732,17/12/2022,1,Northeast,Maine,Dasani Water,$0.70 ,"3,000","$2,100.00 "
Sodapop,1185732,12/1/2022,1,Southeast,Florida,Dasani Water,$0.45 ,"6,500","$2,925.00 "
Sodapop,1185732,10/2/2022,1,Southeast,Florida,Coca-Cola,$0.45 ,"9,000","$4,050.00 "
Sodapop,1185732,10/2/2022,1,Southeast,Florida,Diet Coke,$0.45 ,"5,500","$2,475.00 "
Sodapop,1185732,10/2/2022,1,Southeast,Florida,Sprite,$0.35 ,"6,000","$2,100.00 "
Sodapop,1185732,10/2/2022,1,Southeast,Florida,Fanta,$0.40 ,"4,750","$1,900.00 "
Sodapop,1185732,10/2/2022,1,Southeast,Florida,Powerade,$0.55 ,"5,500","$3,025.00 "
Sodapop,1185732,10/2/2022,1,Southeast,Florida,Dasani Water,$0.45 ,"6,500","$2,925.00 "
Sodapop,1185732,8/3/2022,1,Southeast,Florida,Coca-Cola,$0.45 ,"8,700","$3,915.00 "
Sodapop,1185732,8/3/2022,1,Southeast,Florida,Diet Coke,$0.45 ,"5,500","$2,475.00 "
Sodapop,1185732,8/3/2022,1,Southeast,Florida,Sprite,$0.35 ,"5,750","$2,012.50 "
Sodapop,1185732,8/3/2022,1,Southeast,Florida,Fanta,$0.40 ,"4,250","$1,700.00 "
Sodapop,1185732,8/3/2022,1,Southeast,Florida,Powerade,$0.55 ,"4,750","$2,612.50 "
Sodapop,1185732,8/3/2022,1,Southeast,Florida,Dasani Water,$0.45 ,"5,750","$2,587.50 "
Sodapop,1185732,9/4/2022,1,Southeast,Florida,Coca-Cola,$0.45 ,"8,250","$3,712.50 "
Sodapop,1185732,9/4/2022,1,Southeast,Florida,Diet Coke,$0.45 ,"5,250","$2,362.50 "
Sodapop,1185732,9/4/2022,1,Southeast,Florida,Sprite,$0.35 ,"5,250","$1,837.50 "
Sodapop,1185732,9/4/2022,1,Southeast,Florida,Fanta,$0.40 ,"4,500","$1,800.00 "
Sodapop,1185732,9/4/2022,1,Southeast,Florida,Powerade,$0.55 ,"4,750","$2,612.50 "
Sodapop,1185732,9/4/2022,1,Southeast,Florida,Dasani Water,$0.45 ,"6,000","$2,700.00 "
Sodapop,1185732,8/5/2022,1,Southeast,Florida,Coca-Cola,$0.55 ,"8,700","$4,785.00 "
Sodapop,1185732,8/5/2022,1,Southeast,Florida,Diet Coke,$0.55 ,"5,750","$3,162.50 "
Sodapop,1185732,8/5/2022,1,Southeast,Florida,Sprite,$0.50 ,"5,500","$2,750.00 "
Sodapop,1185732,8/5/2022,1,Southeast,Florida,Fanta,$0.50 ,"5,000","$2,500.00 "
Sodapop,1185732,8/5/2022,1,Southeast,Florida,Powerade,$0.60 ,"5,250","$3,150.00 "
Sodapop,1185732,8/5/2022,1,Southeast,Florida,Dasani Water,$0.65 ,"6,250","$4,062.50 "
Sodapop,1185732,10/6/2022,1,Southeast,Florida,Coca-Cola,$0.60 ,"8,750","$5,250.00 "
Sodapop,1185732,10/6/2022,1,Southeast,Florida,Diet Coke,$0.55 ,"6,250","$3,437.50 "
Sodapop,1185732,10/6/2022,1,Southeast,Florida,Sprite,$0.50 ,"6,000","$3,000.00 "
Sodapop,1185732,10/6/2022,1,Southeast,Florida,Fanta,$0.50 ,"5,750","$2,875.00 "
Sodapop,1185732,10/6/2022,1,Southeast,Florida,Powerade,$0.65 ,"5,750","$3,737.50 "
Sodapop,1185732,10/6/2022,1,Southeast,Florida,Dasani Water,$0.70 ,"7,250","$5,075.00 "
Sodapop,1185732,8/7/2022,1,Southeast,Florida,Coca-Cola,$0.65 ,"9,500","$6,175.00 "
Sodapop,1185732,8/7/2022,1,Southeast,Florida,Diet Coke,$0.60 ,"7,000","$4,200.00 "
Sodapop,1185732,8/7/2022,1,Southeast,Florida,Sprite,$0.55 ,"6,250","$3,437.50 "
Sodapop,1185732,8/7/2022,1,Southeast,Florida,Fanta,$0.55 ,"5,750","$3,162.50 "
Sodapop,1185732,8/7/2022,1,Southeast,Florida,Powerade,$0.65 ,"6,000","$3,900.00 "
Sodapop,1185732,8/7/2022,1,Southeast,Florida,Dasani Water,$0.70 ,"7,750","$5,425.00 "
Sodapop,1185732,9/8/2022,1,Southeast,Florida,Coca-Cola,$0.65 ,"9,250","$6,012.50 "
Sodapop,1185732,9/8/2022,1,Southeast,Florida,Diet Coke,$0.60 ,"7,000","$4,200.00 "
Sodapop,1185732,9/8/2022,1,Southeast,Florida,Sprite,$0.55 ,"6,250","$3,437.50 "
Sodapop,1185732,9/8/2022,1,Southeast,Florida,Fanta,$0.45 ,"5,750","$2,587.50 "
Sodapop,1185732,9/8/2022,1,Southeast,Florida,Powerade,$0.55 ,"5,500","$3,025.00 "
Sodapop,1185732,9/8/2022,1,Southeast,Florida,Dasani Water,$0.60 ,"7,250","$4,350.00 "
Sodapop,1185732,8/9/2022,1,Southeast,Florida,Coca-Cola,$0.55 ,"8,500","$4,675.00 "
Sodapop,1185732,8/9/2022,1,Southeast,Florida,Diet Coke,$0.50 ,"6,500","$3,250.00 "
Sodapop,1185732,8/9/2022,1,Southeast,Florida,Sprite,$0.45 ,"5,500","$2,475.00 "
Sodapop,1185732,8/9/2022,1,Southeast,Florida,Fanta,$0.45 ,"5,250","$2,362.50 "
Sodapop,1185732,8/9/2022,1,Southeast,Florida,Powerade,$0.55 ,"5,250","$2,887.50 "
